timestamp,X,CS,U
404.5,"[3.928887696432613, 45.24952758083537, -133.74633781258916, 3.1074453516423883, -0.5998918324548614, -0.1809879871570508]","[-125.48134935040987, 3.1648201882713556]","[1.0000000123187103, 0.9986183160241583, 0.5192446825063064, 0.5606302669234358, 0.5000000456212172, 0.9999999960546614, -3.9453375487243295e-09]"
405.0,"[3.9288821252487414, 45.24951861545306, -133.8368318061677, 3.107569192850891, -0.6034519986305016, -0.18479688295080277]","[-125.32713524583257, 3.165618518237326]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.5731302669234357, 0.4875000456212173, 0.9874999960546613, -3.3292294318191094e-09]"
405.5,"[3.9288765767815836, 45.249509632991604, -133.9292302476431, 3.107693029063732, -0.6069122033203075, -0.18813238665618612]","[-125.17379742531652, 3.1664014883508416]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.5856302669234357, 0.47500004562121734, 0.9749999960546614, -3.3292294318191094e-09]"
406.0,"[3.9288710511252387, 45.249500633542176, -134.0232964409712, 3.1078168465388627, -0.6102782657209982, -0.19100324895092888]","[-125.02036215127623, 3.1671698901767473]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.5981302669234357, 0.46250004562121727, 0.9624999960546614, -3.3292294318191094e-09]"
406.5,"[3.9288655483513124, 45.2494916172067, -134.11879806544667, 3.107940632300981, -0.6135561483319267, -0.19341760433064453]","[-124.8669604658, 3.1679245762901824]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.6106302669234357, 0.4500000456212173, 0.9499999960546613, -3.3292294318191094e-09]"
407.0,"[3.9288600685097337, 45.2494825840968, -134.215506867612, 3.1080643741644995, -0.6167519549999793, -0.19538298687597094]","[-124.71371671866609, 3.168666458929822]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.6231302669234358, 0.43750004562121736, 0.9374999960546614, -3.3292294318191094e-09]"
407.5,"[3.9288546116295477, 45.24947353433289, -134.31319836104998, 3.108188060755618, -0.6198719290067546, -0.19690634557230677]","[-124.5607489075233, 3.1693965087054545]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.6356302669234357, 0.4250000456212173, 0.9249999960546613, -3.3292294318191094e-09]"
408.0,"[3.928849177719652, 45.249464468043136, -134.41165153383616, 3.108311681533533, -0.6229191843475104, -0.19800035101143387]","[-124.40816900945681, 3.170115111440906]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.6458004769049019, 0.41250004562121734, 0.9124999960546614, -3.3292294318191094e-09]"
408.5,"[3.928843766761396, 45.249455385369906, -134.51065170934186, 3.108435226247248, -0.6258828034726921, -0.19870431787996495]","[-124.25614119724492, 3.1708199001926327]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.6458004769049019, 0.4000000456212173, 0.8999999960546614, -3.3292294318191094e-09]"
409.0,"[3.928838378674439, 45.249446286500024, -134.61000386828184, 3.108558682517185, -0.6287641060725101, -0.19903325340153877]","[-124.10507198102377, 3.1715108991990144]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.6458004769049019, 0.3875000456212173, 0.8874999960546613, -3.3292294318191094e-09]"
409.5,"[3.9288330133499763, 45.24943717163529, -134.7095204949826, 3.108682037981078, -0.6315644414525698, -0.19900170879313017]","[-123.95513123513055, 3.172188149680514]","[1.000000012318688, 0.9966584143021742, 0.5204818142300643, 0.6458004769049019, 0.37500004562121725, 0.8749999960546614, -3.3292294318191094e-09]"
410.0,"[3.9288276706518226, 45.24942804099142, -134.80902134937915, 3.108467154914742, -0.6340644299737414, -0.19953242083708078]","[-123.80648087593882, 3.172476281162978]","[1.0000000123155297, 0.9862236316934786, 0.5246362408253741, 0.6445885757759724, 0.3625000456212173, 0.8624999960546613, -9.66647397047739e-12]"
410.5,"[3.928822350616446, 45.249418896127466, -134.9087875597977, 3.1079190873910174, -0.6364916171172001, -0.19969601309211293]","[-123.66196079077338, 3.172425354902757]","[1.0000000123155297, 0.9757888490847829, 0.5246362408253741, 0.6445885757759724, 0.3500000456212173, 0.8499999960546614, -9.66647397047739e-12]"
411.0,"[3.928817053876323, 45.24940973806175, -135.00863556634377, 3.1070418155827664, -0.6388468843160717, -0.19950773570297792]","[-123.51726433841394, 3.1720394362901927]","[1.0000000123155297, 0.9653540664760872, 0.5246362408253741, 0.6445885757759724, 0.33750004562121727, 0.8374999960546614, -9.66647397047739e-12]"
411.5,"[3.9288117810226906, 45.24940056782076, -135.10838943419523, 3.105839312635202, -0.6411311448902813, -0.19898238856064082]","[-123.37255953173498, 3.17132259173655]","[1.0000000123155297, 0.9549192838673916, 0.5246362408253741, 0.6445885757759724, 0.32500004562121726, 0.8249999960546613, -9.66647397047739e-12]"
412.0,"[3.9288065326067785, 45.249391386438134, -135.20788062847558, 3.104315544709542, -0.6433453426389221, -0.1981343353368238]","[-123.22800644151533, 3.170278888523925]","[1.0000000123155297, 0.9444845012586959, 0.5246362408253741, 0.6445885757759724, 0.31250004562121725, 0.8124999960546614, -9.66647397047739e-12]"
412.5,"[3.928801309141031, 45.249382194953476, -135.306947796144, 3.1024744710267838, -0.6454904504440051, -0.19697751725213494]","[-123.08375742892004, 3.168912394653302]","[1.0000000123155297, 0.9340497186500002, 0.5246362408253741, 0.6445885757759724, 0.3000000456212172, 0.7999999960546613, -9.66647397047739e-12]"
413.0,"[3.9287961111003287, 45.249372994411424, -135.40543655477006, 3.1003200439114456, -0.6475674688828056, -0.19552546659407516]","[-122.93995737071792, 3.1672271786902737]","[1.0000000123155297, 0.9236149360413046, 0.5246362408253741, 0.6445885757759724, 0.28750004562121717, 0.7874999960546614, -9.66647397047739e-12]"
413.5,"[3.92879093892321, 45.24936378586053, -135.5031992880671, 3.097856208835092, -0.6495774248457387, -0.19379132000202273]","[-122.79674387742284, 3.1652273096078503]","[1.0000000123155297, 0.9131801534326089, 0.5246362408253741, 0.6445885757759724, 0.27500004562121716, 0.7749999960546614, -9.66647397047739e-12]"
414.0,"[3.9287857930130974, 45.24935457035223, -135.6000949480681, 3.0950869044594445, -0.6515213701563739, -0.19178783153730813]","[-122.65424750449046, 3.162916856625666]","[1.0000000123155297, 0.9027453708239133, 0.5246362408253741, 0.6445885757759724, 0.26250004562121715, 0.7624999960546613, -9.66647397047739e-12]"
414.5,"[3.9287806737395, 45.24934534893993, -135.69598886383673, 3.092016062678852, -0.6534003801898084, -0.18952738555775317]","[-122.51259195690774, 3.160299889044743]","[1.0000000123155297, 0.8923105882152176, 0.5246362408253741, 0.6445885757759724, 0.25000004562121714, 0.7499999960546614, -9.66647397047739e-12]"
415.0,"[3.9287755814392344, 45.24933612267803, -135.79075255661562, 3.0886448350656495, -0.6548326035478681, -0.1880229880064736]","[-122.37189428725208, 3.157298315941494]","[1.000000012287467, 0.8818758056065219, 0.5305003383494759, 0.6320885757759724, 0.23750004562121715, 0.7374999960546613, 0.012499999990333499]"
