timestamp,X,CS,U
1290.0,"[51.278030556227755, 4.2467558215641565, -150.84365525196375, 1.283325004051869, 0.08757852335402307, 0.14289025506030886]","[-122.89869971037665, 1.28630986304918]","[0.6202203455895807, 0.46976781942064855, 0.49473861809219793, 0.8882625397081999, 0.5499999951554274, 0.9999999951415062, 0.9500000048588528]"
1295.0,"[51.277983083744324, 4.246703514410558, -150.22142236757603, 1.2762572729926134, 0.10030044788766695, 0.0907857485322755]","[-124.19577850597852, 1.2801924881489535]","[0.6172581558675349, 0.4694416798403782, 0.4938385517479112, 0.9999999951540113, 1.000000004845986, 0.9999999951409544, 0.45000000485885266]"
1300.0,"[51.27793624281903, 4.246650621877821, -149.95216524769552, 1.2690811992014148, 0.09008560773566729, 0.0061587063735074775]","[-124.18982383717105, 1.2722745406898646]","[0.6165360316471253, 0.4693621755375153, 0.49430425328525124, 0.9999999951533848, 1.0000000048466129, 0.9999999951403766, -4.859621276815623e-09]"
1305.0,"[51.277889332860006, 4.246598912901926, -150.09987409353502, 1.262225858435812, 0.0708393782000207, -0.06921375022697725]","[-123.2247849720897, 1.2642121401124844]","[0.6174844454995655, 0.4694665991991125, 0.49551682571233946, 0.9999999951533576, 1.00000000484664, 0.9999999951402321, -4.859765843713758e-09]"
1310.0,"[51.27784208428917, 4.246548977189025, -150.5804795272968, 1.2559717033064624, 0.05346704622722677, -0.12601497684352223]","[-121.99196534609176, 1.2571092412908278]","[0.618724298167389, 0.46960310922819115, 0.4966086118360999, 0.9999999951536241, 1.0000000048463735, 0.999999995140415, -4.859583053422918e-09]"
1315.0,"[51.27779436857019, 4.246501078957133, -151.31195514168758, 1.2503400289538893, 0.03827921731471066, -0.16804683124976194]","[-120.56540186015668, 1.2509258517124984]","[0.6201419953641841, 0.4697591991214252, 0.49759592652027373, 0.9999999951592158, 1.0000000048407818, 0.949999995140415, 0.049999995140416996]"
1320.0,"[51.277746321210415, 4.246454791039188, -152.1739810077097, 1.2452877795452701, 0.0474477502019042, -0.17135574675587112]","[-120.03000000572911, 1.2461913749035545]","[0.619561889840125, 0.46969532895013444, 0.49717264428888497, 0.9466666618258823, 0.9500000048407818, 0.6178465853786639, 0.5499999951404172]"
1325.0,"[51.27769833877019, 4.246408947533477, -152.94157572422014, 1.2404086174314446, 0.06642335113697895, -0.1205153118260288]","[-120.06376365138088, 1.242185815316877]","[0.6179485351160725, 0.4695176967077767, 0.4960759761152224, 0.8517742997533532, 0.4500000048407817, 0.9999999951401565, 1.0000000048598416]"
1330.0,"[51.27765068931679, 4.24636274574977, -153.37157160624227, 1.2355067781590812, 0.08398824174315501, -0.043249719396101644]","[-120.50132667466265, 1.2383581968187314]","[0.6161093715529571, 0.46931520195329307, 0.4948682746571496, 0.917773623534735, 0.05000000484078163, 0.9499999951401564, 1.0000000048134852]"
1335.0,"[51.27760335366339, 4.2463162932460214, -153.4668833900758, 1.2305593841316116, 0.09557230134515934, 0.0009183631291164536]","[-120.8828427660642, 1.2342651508726887]","[0.6150848503004116, 0.46920240027905263, 0.4942111548453399, 0.999999995153274, 0.5500000048407818, 0.9251426265758221, 0.9500000048134851]"
1340.0,"[51.27755652816912, 4.2462690326876915, -153.47201600630333, 1.2257016374296623, 0.11093611258114128, -0.017257754614722235]","[-121.66967466091117, 1.2307117148513582]","[0.613459619556446, 0.469023458912773, 0.49316804205746273, 0.9999999951530475, 1.0000000048469504, 0.9999999951399492, 0.45000000481348496]"
1345.0,"[51.27750996307459, 4.246221706969489, -153.6898667550608, 1.2208645933560696, 0.10097406895865293, -0.0799626900557137]","[-121.17123395169787, 1.225033108904632]","[0.6140179398577154, 0.4690849315437762, 0.4936178720559978, 0.9999999951527171, 1.0000000048472806, 0.9999999951396318, -4.86036647437008e-09]"
1350.0,"[51.27746304722622, 4.246176099144037, -154.2309135049098, 1.2164495799739803, 0.08107428773058345, -0.13869059292501543]","[-119.7311522125133, 1.2191483177816775]","[0.6159079538115134, 0.4692930259245502, 0.4948903701212949, 0.9999999951528332, 0.9500000048472806, 0.9999999951397408, 0.04999999513963349]"
1355.0,"[51.2774156538238, 4.246132509676489, -154.94809248212596, 1.2126514708454013, 0.07154033672857972, -0.13386524304590422]","[-118.51047239530368, 1.2147598978904242]","[0.6170258157180267, 0.46941610422755153, 0.49557943677515826, 0.999999995153237, 0.4500000048472805, 0.9999999951401093, 0.5499999951396336]"
1360.0,"[51.27736803148891, 4.246090110039077, -155.46858006572938, 1.2092788112690507, 0.07566591702717221, -0.05695792078608944]","[-118.10351366415405, 1.2116437489558765]","[0.6170077448397384, 0.46941411416468526, 0.49539830440173266, 0.9999999951534763, -4.846521834649715e-09, 0.9999999951403273, 1.000000004859671]"
1365.0,"[51.277320523342716, 4.246047801841411, -155.55693833673476, 1.2061032136948255, 0.08348883975960664, 0.026016887356882012]","[-118.35847741482043, 1.2089893913717322]","[0.6167781245798796, 0.46938883166643564, 0.4949074630696805, 0.9999999951534729, -4.846524927413855e-09, 0.9999999951403237, 1.0000000048596747]"
1370.0,"[51.27727332102589, 4.246005009432205, -155.27886175700252, 1.2030811721197732, 0.09006165641098196, 0.08853024327879117]","[-118.93094048738322, 1.2064474330299588]","[0.6168419872324317, 0.46939586172759384, 0.49449826315320783, 0.9999999951534247, -4.846573222115426e-09, 0.9999999951402789, 1.0000000048597193]"
1375.0,"[51.27722655020701, 4.245961379626973, -154.72470063620491, 1.2002575849717252, 0.0956452636205245, 0.13563182716501068]","[-119.74004389098769, 1.204062409817364]","[0.6170447699400761, 0.4694181869933388, 0.4941530532287106, 0.999999995153439, -4.846558947819396e-09, 0.9999999951402914, 1.0000000048597069]"
1380.0,"[51.2771803088067, 4.2459166568315565, -153.9625183833347, 1.1976440183914172, 0.10082662591827499, 0.17032207705795055]","[-120.72503853016345, 1.2018806942799294]","[0.6172217853866167, 0.4694376753947895, 0.49385747332636876, 0.9466666618201055, 0.04999999515344102, 0.9999999951396716, 1.0000000048603268]"
1385.0,"[51.27713479776453, 4.245870283265497, -153.1047909736093, 1.1951944751109687, 0.12016568941294234, 0.16708646852644582]","[-122.4537454690251, 1.2012200573782772]","[0.6159160343995275, 0.4692939082009263, 0.49272798188757144, 0.5199999951534385, 0.5499999951534412, 0.9999999951403693, 0.9500000048603267]"
1390.0,"[51.27709017740305, 4.245821858618492, -152.36191991143681, 1.1926411501978929, 0.130826902112313, 0.11148699564410952]","[-123.81134185673211, 1.1997952289710347]","[0.6147170761399764, 0.4691618998416724, 0.4919621783434364, 0.9999999951531748, 1.0000000048468232, 0.9999999951401131, 0.45000000486032654]"
1395.0,"[51.27704600713206, 4.245772691640664, -152.02040961743484, 1.1900435469999318, 0.11816271173029787, 0.012826552812509827]","[-123.75261988491553, 1.1958955097330353]","[0.615421590533003, 0.4692394693465813, 0.4925722643950191, 0.9999999951528669, 1.0000000048471314, 0.9999999951398808, -4.860117467205986e-09]"
1400.0,"[51.277001564258086, 4.245724717067873, -152.16256067491196, 1.1877637886946661, 0.09536694431012997, -0.07414532107440248]","[-122.56418605594506, 1.1915861999038757]","[0.6176018097237073, 0.46947951655226483, 0.4940169499458849, 0.999999995153169, 1.0000000048468292, 0.9999999951400135, -4.859984954157832e-09]"
1405.0,"[51.27695656519784, 4.245678580324257, -152.68730722592147, 1.1860464101314339, 0.07489010581809169, -0.1390401177677355]","[-121.08576708857728, 1.1884084377582929]","[0.6197713809056079, 0.46971838991706655, 0.4953056902431839, 0.9999999951535958, 1.0000000048464024, 0.9999999951404398, -4.859558628516376e-09]"
1410.0,"[51.27691088281036, 4.245634561808862, -153.49713567257209, 1.1848582615806624, 0.056538160899900505, -0.1864154680953037]","[-119.40424825378147, 1.1862064169755162]","[0.6218346763950907, 0.4699455611714897, 0.49646091857110924, 0.9999999951540676, 0.9500000048464022, 0.9999999951408625, 0.04999999514044142]"
1415.0,"[51.27686451754529, 4.24559264213183, -154.42800631199418, 1.1841344001649916, 0.048834676104299306, -0.17031038733461662]","[-118.02614625020715, 1.185140963448786]","[0.6230086965118937, 0.4700748216831922, 0.4970287618361634, 0.9999999951545077, 0.4500000048464021, 0.9999999951412647, 0.5499999951404416]"
1420.0,"[51.27681776855305, 4.245551913370787, -155.1040798249436, 1.1836653330097366, 0.05517478414363209, -0.08158666081904298]","[-117.55820237553054, 1.1849505801400948]","[0.6229599506887235, 0.4700694542234156, 0.49671598343883683, 0.9999999951547581, -4.845239923564496e-09, 0.9999999951414935, 1.0000000048585047]"
1425.0,"[51.27677101286069, 4.245511208673773, -155.29258766324511, 1.183212825766444, 0.06511063976429243, 0.011017582861442901]","[-117.81131564447978, 1.185002947873434]","[0.6227164298440615, 0.4700426413682546, 0.49610064833614426, 0.9999999951547479, -4.845250232778297e-09, 0.999999995141484, 1.0000000048585143]"
1430.0,"[51.27672445820539, 4.245469917319012, -155.07306011428804, 1.1827477453936126, 0.07351224968142578, 0.08040042354205627]","[-118.40864538259048, 1.1850300756043697]","[0.6228180007094697, 0.47005382310774463, 0.4955831169197631, 0.999999995154696, -4.845302096053875e-09, 0.9999999951414366, 1.0000000048585618]"
1435.0,"[51.276678242137564, 4.245427665299707, -154.5479759089124, 1.1823362001277997, 0.08068681725664309, 0.13231689846317266]","[-119.25982110385404, 1.185086179402853]","[0.6230962841175166, 0.4700844609480004, 0.4951436028448316, 0.9999999951547177, -4.84528036740325e-09, 0.9999999951414562, 1.000000004858542]"
1440.0,"[51.276632472871206, 4.245384184081789, -153.7944189898604, 1.182006135020373, 0.08708376312774174, 0.17065542403539]","[-120.29709882142758, 1.185209721959067]","[0.6233675619995886, 0.4701143275604265, 0.49476588751747014, 0.9466666618213843, -4.812458526919678e-09, 0.999999995118571, 1.0000000048814273]"
1445.0,"[51.27658726514299, 4.245339203907852, -152.88370688733622, 1.1817425912458217, 0.0943427146557718, 0.1939848208818012]","[-121.58032288832274, 1.1855024672150665]","[0.6232258525402118, 0.47009872390855983, 0.49428142768078037, 0.9876111186673923, 0.04999999518754152, 0.9499999951185709, 0.9500000048814273]"
1450.0,"[51.27654253542939, 4.245293057441347, -151.96308078932765, 1.1814877313492704, 0.08549275179483229, 0.15985187195136527]","[-122.13180500520339, 1.184576831589365]","[0.6241931724062819, 0.4702052271959155, 0.4947735788337033, 0.9999999951547945, 0.5499999951875417, 0.5930766963980038, 0.4500000048814271]"
1455.0,"[51.27649800729549, 4.245246531651796, -151.34630372757422, 1.1814435303088182, 0.07170872747643456, 0.06653148504527807]","[-122.19324340157702, 1.1836177410400932]","[0.6253771212943148, 0.47033558186783625, 0.49553515987508784, 0.9999999951550042, 1.000000004844994, 0.9999999951417247, -4.858273703968662e-09]"
1460.0,"[51.27645326179498, 4.245200679370155, -151.250290608394, 1.181653558076087, 0.05127973584884715, -0.03194712309323037]","[-121.3422071946641, 1.182765717554666]","[0.6273844590323802, 0.47055659219343715, 0.4967941679095489, 0.9466666618216707, 0.9500000048449939, 0.9999999951412804, 0.04999999514172626]"
1465.0,"[51.27640805687756, 4.245156046518085, -151.48337476923803, 1.1822445658655814, 0.039624361228611106, -0.049391829204263875]","[-120.4635355965369, 1.182908408762687]","[0.6288765704260885, 0.47072087475788676, 0.49761872853404976, 0.5199999951550037, 0.45000000484499375, 0.9999999951423463, 0.5499999951417264]"
1470.0,"[51.276362680394364, 4.245111766983943, -151.64198410390603, 1.1830638451186795, 0.04824232370302999, 0.004052296049007233]","[-120.64568631734429, 1.1840470359843238]","[0.628450163842735, 0.47067392678298575, 0.49716278850800416, 0.9999999951560096, -4.84398846431081e-09, 0.9999999951426372, 1.0000000048573612]"
1475.0,"[51.276317485428635, 4.245066862271448, -151.45288849331484, 1.1837425262421784, 0.05808935137413899, 0.07443695675989463]","[-121.26055218580336, 1.1851669676367471]","[0.6277594771616166, 0.4705978812529221, 0.49658144993214437, 0.9466666618226761, 0.0499999951560115, 0.9999999951419174, 1.0000000048580808]"
1480.0,"[51.27627276492487, 4.245020587673854, -151.0129021402469, 1.18421251533797, 0.08167959233050177, 0.09702776062414677]","[-122.76481980796098, 1.1870260474338206]","[0.625677252557586, 0.47036862547483227, 0.49521644334918147, 0.6831439020924719, 0.5499999951560116, 0.9999999951424193, 0.9500000048580809]"
1485.0,"[51.27622877054053, 4.244972354817492, -150.58589210763537, 1.1842379151840035, 0.09781823045137102, 0.056073481237135764]","[-124.06379671297938, 1.1882709480450966]","[0.6236953401814656, 0.47015041394310386, 0.4941210076531033, 0.9999999951553163, 1.0000000048446818, 0.999999995142014, 0.4500000048580807]"
1490.0,"[51.276185073979086, 4.24492339869311, -150.488453996505, 1.1839105583272411, 0.08782929500490708, -0.028711243118691585]","[-123.86890648177908, 1.187163929362655]","[0.624017900430159, 0.47018592910882967, 0.4945466724553511, 0.9999999951548939, 1.0000000048451043, 0.9999999951416276, -4.858370610578383e-09]"
1495.0,"[51.27614093954787, 4.244875653928761, -150.8135383336975, 1.1836968017860539, 0.06730108908186012, -0.10519007222209485]","[-122.58385277765453, 1.1856085168174768]","[0.6259302583628109, 0.47039648287536706, 0.49581910833785875, 0.999999995154871, 1.0000000048451272, 0.9999999951416936, -4.8583047902133515e-09]"
1500.0,"[51.27609611741421, 4.244829722424243, -151.47443597489337, 1.183880130585312, 0.04922920895897425, -0.16155114143851923]","[-121.0534290526977, 1.184903235968837]","[0.6278671432551661, 0.4706097359456205, 0.4969535591491721, 0.9999999951610131, 1.0000000048389848, 0.9499999951416935, -4.834916990579887e-09]"
1505.0,"[51.27605056166725, 4.244785706386673, -152.370444891389, 1.184434903519576, 0.0367021583628791, -0.19825179816359575]","[-119.56863098950858, 1.185003413119102]","[0.6293267418333953, 0.4707704386998514, 0.49771545968704844, 0.9999999951557942, 0.9500000048389848, 0.9842613430713489, 0.04999999516508298]"
1510.0,"[51.27600429231585, 4.244743577912376, -153.35228955189012, 1.1852440021519208, 0.030397975202004067, -0.1786860382008188]","[-118.2075318709138, 1.1856337467926106]","[0.6303101306553087, 0.4708787102184289, 0.4981812986151358, 0.9999999951561052, 0.4500000048389847, 0.9999999951427248, 0.5499999951650831]"
1515.0,"[51.275957585010055, 4.244702561480478, -154.06437726097252, 1.1861803401389557, 0.03798380719073458, -0.08756102898438482]","[-117.76091349267296, 1.1867883420984853]","[0.6300492641637964, 0.47084998841898107, 0.49779610161423177, 0.9999999951563144, -4.843683549487261e-09, 0.9999999951429164, 1.0000000048570818]"
1520.0,"[51.275910831975544, 4.244661496226214, -154.2790175566356, 1.1870030844923307, 0.04902029803616295, 0.006579949302029082]","[-118.0375793128697, 1.1880148619499091]","[0.6295279670196403, 0.4707925927140971, 0.49712073546416663, 0.9999999951562587, -4.843739377845071e-09, 0.9999999951428656, 1.0000000048571327]"
1525.0,"[51.27586424851174, 4.244619773648773, -154.07928526361945, 1.1876771280497864, 0.058409985851494976, 0.07693605691940968]","[-118.65900668400072, 1.1891125627709769]","[0.629291383093078, 0.4707665438465953, 0.4965470294099187, 0.9999999951561473, -4.843850717354112e-09, 0.999999995142764, 1.0000000048572344]"
1530.0,"[51.27581797863344, 4.24457702267087, -153.57008774019812, 1.1882658583428094, 0.06647646770445455, 0.12942628662181557]","[-119.53347063044512, 1.1901238888710852]","[0.6291807244658305, 0.4707543593409858, 0.49605492341896373, 0.9999999951560968, -4.843901311803377e-09, 0.999999995142718, 1.0000000048572804]"
1535.0,"[51.275772136972144, 4.244532979233291, -152.83021622001692, 1.1887959053915274, 0.07368064032322354, 0.16806612741911306]","[-120.59238285392297, 1.1910770510063997]","[0.6290204558021554, 0.4707367128049214, 0.4956280014383723, 0.9466666618227635, -4.519803896231777e-09, 0.999999995142034, 1.0000000048579643]"
1540.0,"[51.275726898484834, 4.244487224460687, -151.95769566636122, 1.189239904747973, 0.08953190530594377, 0.17740820878357955]","[-122.18968978231521, 1.1926053467567048]","[0.6278037049712807, 0.4706027462250247, 0.49469928912252725, 0.6486163522021194, 0.04999999548019615, 0.9999999951426655, 0.9500000048579643]"
